OBJECTID,State,Facility_ID,Tank_ID,Tank_Status,Installation_Date,Removal_Date,Capacity,Substances,Tank_Wall_Type,QA
53293,Alaska,AK104,AK104_73,Closed,,,1000,Gasoline,,
53294,Alaska,AK104,AK104_74,Closed,,,850,Diesel,,
53295,Alaska,AK104,AK104_78,Closed,,,500,Diesel,,
53296,Alaska,AK104,AK104_79,Closed,,,300,Diesel,,
53297,Alaska,AK104,AK104_80,Closed,,,300,Diesel,,
53298,Alaska,AK104,AK104_81,Closed,,,300,Diesel,,
53299,Alaska,AK104,AK104_82,Closed,,,300,Diesel,,
53300,Alaska,AK104,AK104_83,Closed,,,850,Diesel,,
53301,Alaska,AK104,AK104_84,Closed,,,850,Diesel,,
53302,Alaska,AK104,AK104_85,Closed,,,500,Diesel,,
53303,Alaska,AK104,AK104_86,Closed,,,5000,Kerosene,,
53304,Alaska,AK104,AK104_9,Closed,,,600,Used Oil,,
53305,Alaska,AK104,AK104_90,Closed,,,600,Used Oil,,
53306,Alaska,AK104,AK104_91,Closed,,,500,Used Oil,,
53307,Alaska,AK104,AK104_92,Closed,,,23450,Used Oil,,
53308,Alaska,AK104,AK104_93,Closed,,,1000,Diesel,,
53309,Alaska,AK104,AK104_95,Closed,,,600,Diesel,,
53310,Alaska,AK104,AK104_96,Closed,,,600,Diesel,,
53311,Alaska,AK104,AK104_97,Closed,,,600,Diesel,,
53312,Alaska,AK104,AK104_98,Closed,,,1000,Diesel,,
53313,Alaska,AK1045,AK1045_1,Closed,,,500,Gasoline,,
53314,Alaska,AK1057,AK1057_1,Closed,,,500,Gasoline,,
53315,Alaska,AK1057,AK1057_2,Closed,,,500,Diesel,,
53316,Alaska,AK1110,AK1110_6,Closed,,,250,Diesel,,
53317,Alaska,AK1115,AK1115_5,Closed,,,10000,Diesel,,
53318,Alaska,AK1115,AK1115_6,Closed,,,10000,Diesel,,
53319,Alaska,AK113,AK113_5,Closed,,,3000,Diesel,,
53320,Alaska,AK1157,AK1157_1,Closed,,,500,Gasoline,,
53321,Alaska,AK116,AK116_1,Closed,,,1000,Gasoline,,
53322,Alaska,AK116,AK116_2,Closed,,,500,Gasoline,,
53323,Alaska,AK116,AK116_3,Closed,,,500,Unknown,,
53324,Alaska,AK1165,AK1165_1,Closed,,,1000,Gasoline,,
53325,Alaska,AK1165,AK1165_2,Closed,,,1000,Diesel,,
53326,Alaska,AK118,AK118_2,Closed,,,1000,Gasoline,,
53327,Alaska,AK118,AK118_3,Closed,,,300,Diesel,,
53328,Alaska,AK1187,AK1187_2,Closed,,,1500,Gasoline,,
53329,Alaska,AK1187,AK1187_3,Closed,,,1500,Gasoline,,
53330,Alaska,AK1200,AK1200_3,Closed,,,1000,Used Oil,,
53331,Alaska,AK1221,AK1221_2,Closed,,,500,Used Oil,,
53332,Alaska,AK1248,AK1248_5,Closed,,,2000,Diesel,,
53333,Alaska,AK1251,AK1251_2,Closed,,,500,Diesel,,
53334,Alaska,AK1261,AK1261_4,Closed,,,1000,Other,,
53335,Alaska,AK1269,AK1269_2,Closed,,,5000,Gasoline,,
53336,Alaska,AK1296,AK1296_1,Closed,,,1500,Diesel,,
53337,Alaska,AK132,AK132_3,Closed,,,1000,Diesel,,
53338,Alaska,AK1326,AK1326_4,Open,,,550,Used Oil,,
53339,Alaska,AK1329,AK1329_2,Closed,,,500,Diesel,,
53340,Alaska,AK1338,AK1338_7,Closed,,,1000,Gasoline,,
53341,Alaska,AK1338,AK1338_8,Closed,,,1000,Diesel,,
53342,Alaska,AK134,AK134_10,Closed,,,5000,Diesel,,
53343,Alaska,AK134,AK134_9,Closed,,,2000,Diesel,,
53344,Alaska,AK1347,AK1347_3,Closed,,,1500,Diesel,,
53345,Alaska,AK135,AK135_2,Closed,,,1000,Diesel,,
53346,Alaska,AK1356,AK1356_2,Closed,,,1000,Diesel,,
53347,Alaska,AK1363,AK1363_4,Closed,,,1000,Used Oil,,
53348,Alaska,AK1363,AK1363_5,Closed,,,500,Used Oil,,
53349,Alaska,AK1366,AK1366_2,Closed,,,6200,Diesel,,
53350,Alaska,AK138,AK138_1,Closed,,,1000,Gasoline,,
53351,Alaska,AK138,AK138_2,Closed,,,1000,Gasoline,,
53352,Alaska,AK138,AK138_3,Closed,,,500,Gasoline,,
53353,Alaska,AK1400,AK1400_1,Closed,,,1000,Gasoline,,
53354,Alaska,AK1400,AK1400_2,Closed,,,1000,Gasoline,,
53355,Alaska,AK1403,AK1403_3,Closed,,,3000,Gasoline,,
53356,Alaska,AK1403,AK1403_4,Closed,,,500,Used Oil,,
53357,Alaska,AK1404,AK1404_5,Closed,,,400,Used Oil,,
53358,Alaska,AK1404,AK1404_6,Closed,,,500,Used Oil,,
53359,Alaska,AK1410,AK1410_1,Closed,,,500,Diesel,,
53360,Alaska,AK1410,AK1410_6,Closed,,,500,Diesel,,
53361,Alaska,AK1410,AK1410_7,Closed,,,500,Diesel,,
53362,Alaska,AK1420,AK1420_3,Closed,,,1100,Diesel,,
53363,Alaska,AK1432,AK1432_2,Closed,,,2000,Used Oil,,
53364,Alaska,AK1443,AK1443_23,Closed,,,12000,Diesel,,
53365,Alaska,AK1443,AK1443_24,Closed,,,1000,Diesel,,
53366,Alaska,AK1443,AK1443_26,Closed,,,300,Diesel,,
53367,Alaska,AK1450,AK1450_1,Closed,,,500,Gasoline,,
53368,Alaska,AK1455,AK1455_1,Closed,,,2000,Gasoline,,
53369,Alaska,AK1455,AK1455_2,Closed,,,750,Used Oil,,
53370,Alaska,AK1459,AK1459_1,Closed,,,1000,Gasoline,,
53371,Alaska,AK1459,AK1459_2,Closed,,,800,Diesel,,
53372,Alaska,AK1459,AK1459_3,Closed,,,500,Gasoline,,
53373,Alaska,AK1476,AK1476_11,Closed,,,1000,Gasoline,,
53374,Alaska,AK1476,AK1476_12,Closed,,,500,Used Oil,,
53375,Alaska,AK1479,AK1479_2,Closed,,,3000,Gasoline,,
53376,Alaska,AK1479,AK1479_3,Closed,,,650,Gasoline,,
53377,Alaska,AK1479,AK1479_4,Closed,,,650,Gasoline,,
53378,Alaska,AK1494,AK1494_3,Closed,,,1000,Gasoline,,
53379,Alaska,AK1501,AK1501_10,Closed,,,240,Used Oil,,
53380,Alaska,AK1501,AK1501_20,Closed,,,500,Used Oil,,
53381,Alaska,AK1501,AK1501_29,Closed,,,5000,Diesel,,
53382,Alaska,AK1501,AK1501_30,Closed,,,240,Used Oil,,
53383,Alaska,AK1501,AK1501_7,Closed,,,1000,Diesel,,
53384,Alaska,AK1501,AK1501_9,Closed,,,240,Used Oil,,
53385,Alaska,AK1509,AK1509_1,Closed,,,500,Gasoline,,
53386,Alaska,AK1539,AK1539_3,Closed,,,12000,Diesel,,
53387,Alaska,AK1543,AK1543_1,Closed,,,3000,Diesel,,
53388,Alaska,AK1543,AK1543_2,Closed,,,2000,Gasoline,,
53389,Alaska,AK1543,AK1543_3,Closed,,,3000,Gasoline,,
53390,Alaska,AK1543,AK1543_6,Closed,,,3000,Diesel,,
53391,Alaska,AK1550,AK1550_1,Closed,,,500,Gasoline,,
53392,Alaska,AK1550,AK1550_2,Closed,,,1000,Gasoline,,
53393,Alaska,AK1561,AK1561_5,Closed,,,2400,Used Oil,,
53394,Alaska,AK1564,AK1564_4,Closed,,,1000,Diesel,,
53395,Alaska,AK1574,AK1574_1,Closed,,,4000,Diesel,,
53396,Alaska,AK1582,AK1582_2,Closed,,,10000,Gasoline,,
53397,Alaska,AK1582,AK1582_3,Closed,,,10000,Diesel,,
53398,Alaska,AK1582,AK1582_6,Closed,,,50000,Diesel,,
53399,Alaska,AK1582,AK1582_7,Closed,,,50000,Gasoline,,
53400,Alaska,AK1583,AK1583_1,Closed,,,500,Diesel,,
53401,Alaska,AK1590,AK1590_1,Closed,,,1000,Diesel,,
53402,Alaska,AK1592,AK1592_1,Closed,,,2000,Gasoline,,
53403,Alaska,AK1592,AK1592_2,Closed,,,2000,Gasoline,,
53404,Alaska,AK1592,AK1592_3,Closed,,,2000,Gasoline,,
53405,Alaska,AK1592,AK1592_4,Closed,,,2000,Gasoline,,
53406,Alaska,AK1592,AK1592_5,Closed,,,500,Diesel,,
53407,Alaska,AK1599,AK1599_6,Closed,,,1000,Diesel,,
53408,Alaska,AK1599,AK1599_7,Closed,,,500,Used Oil,,
53409,Alaska,AK1611,AK1611_5,Closed,,,500,Used Oil,,
53410,Alaska,AK162,AK162_5,Closed,,,5000,Gasoline,,
53411,Alaska,AK162,AK162_6,Closed,,,5000,Diesel,,
53412,Alaska,AK162,AK162_7,Closed,,,2000,Diesel,,
53413,Alaska,AK1643,AK1643_1,Closed,,,1000,Gasoline,,
53414,Alaska,AK1643,AK1643_2,Closed,,,1000,Gasoline,,
53415,Alaska,AK1655,AK1655_3,Closed,,,500,Gasoline,,
53416,Alaska,AK1676,AK1676_3,Closed,,,300,Diesel,,
53417,Alaska,AK1678,AK1678_2,Closed,,,1000,Diesel,,
53418,Alaska,AK1686,AK1686_14,Closed,,,500,Diesel,,
53419,Alaska,AK1697,AK1697_4,Closed,,,1000,Diesel,,
53420,Alaska,AK1714,AK1714_3,Closed,,,15000,Gasoline,,
53421,Alaska,AK1728,AK1728_3,Closed,,,500,Diesel,,
53422,Alaska,AK1732,AK1732_3,Closed,,,550,Diesel,,
53423,Alaska,AK1736,AK1736_1,Closed,,,1000,Gasoline,,
53424,Alaska,AK1736,AK1736_2,Closed,,,1000,Gasoline,,
53425,Alaska,AK1739,AK1739_1,Closed,,,4000,Gasoline,,
53426,Alaska,AK1739,AK1739_2,Closed,,,4000,Gasoline,,
53427,Alaska,AK1746,AK1746_1,Closed,,,4000,Gasoline,,
53428,Alaska,AK1746,AK1746_2,Closed,,,4000,Gasoline,,
53429,Alaska,AK1746,AK1746_3,Closed,,,500,Used Oil,,
53430,Alaska,AK1748,AK1748_1,Closed,,,5000,Gasoline,,
53431,Alaska,AK1748,AK1748_2,Closed,,,1000,Gasoline,,
53432,Alaska,AK1748,AK1748_3,Closed,,,1000,Diesel,,
53433,Alaska,AK1748,AK1748_4,Closed,,,1000,Diesel,,
53434,Alaska,AK1774,AK1774_2,Closed,,,2000,Diesel,,
53435,Alaska,AK1775,AK1775_2,Closed,,,1800,Diesel,,
53436,Alaska,AK1775,AK1775_3,Closed,,,500,Gasoline,,
53437,Alaska,AK1778,AK1778_9,Closed,,,550,Used Oil,,
53438,Alaska,AK1783,AK1783_5,Closed,,,500,Used Oil,,
53439,Alaska,AK1784,AK1784_4,Closed,,,1000,Used Oil,,
53440,Alaska,AK1785,AK1785_6,Closed,,,275,Used Oil,,
53441,Alaska,AK1785,AK1785_7,Closed,,,10000,Used Oil,,
53442,Alaska,AK1785,AK1785_8,Closed,,,10000,Diesel,,
53443,Alaska,AK183,AK183_2,Closed,,,1000,Diesel,,
53444,Alaska,AK183,AK183_3,Closed,,,1000,Diesel,,
53445,Alaska,AK183,AK183_4,Closed,,,1000,Gasoline,,
53446,Alaska,AK183,AK183_5,Closed,,,1000,Gasoline,,
53447,Alaska,AK1880,AK1880_1,Closed,,,1000,Diesel,,
53448,Alaska,AK1880,AK1880_2,Closed,,,2000,Gasoline,,
53449,Alaska,AK19,AK19_8,Closed,,,1000,Used Oil,,
53450,Alaska,AK1918,AK1918_1,Closed,,,1600,Gasoline,,
53451,Alaska,AK1918,AK1918_2,Closed,,,1600,Gasoline,,
53452,Alaska,AK1921,AK1921_1,Closed,,,500,Gasoline,,
53453,Alaska,AK1945,AK1945_6,Closed,,,300,Used Oil,,
53454,Alaska,AK1949,AK1949_2,Closed,,,1000,Gasoline,,
53455,Alaska,AK1949,AK1949_3,Closed,,,1000,Gasoline,,
53456,Alaska,AK1954,AK1954_4,Closed,,,6000,Diesel,,
53457,Alaska,AK1958,AK1958_1,Closed,,,3000,Gasoline,,
53458,Alaska,AK1995,AK1995_1,Closed,,,1200,Used Oil,,
53459,Alaska,AK1996,AK1996_1,Closed,,,300,Used Oil,,
53460,Alaska,AK1998,AK1998_1,Closed,,,10000,Diesel,,
53461,Alaska,AK2002,AK2002_1,Closed,,,5000,Gasoline,,
53462,Alaska,AK2002,AK2002_2,Closed,,,5000,Gasoline,,
53463,Alaska,AK2004,AK2004_1,Closed,,,5000,Gasoline,,
53464,Alaska,AK2004,AK2004_2,Closed,,,500,Used Oil,,
53465,Alaska,AK2006,AK2006_1,Closed,,,12000,Gasoline,,
53466,Alaska,AK2006,AK2006_2,Closed,,,5000,Gasoline,,
53467,Alaska,AK2011,AK2011_1,Closed,,,500,Gasoline,,
53468,Alaska,AK2011,AK2011_2,Closed,,,500,Gasoline,,
53469,Alaska,AK2011,AK2011_3,Closed,,,500,Gasoline,,
53470,Alaska,AK2011,AK2011_4,Closed,,,500,Gasoline,,
53471,Alaska,AK2013,AK2013_10,Closed,,,2000,Used Oil,,
53472,Alaska,AK2013,AK2013_11,Closed,,,500,Diesel,,
53473,Alaska,AK2018,AK2018_1,Closed,,,10000,Diesel,,
53474,Alaska,AK2018,AK2018_2,Closed,,,400,Diesel,,
53475,Alaska,AK2043,AK2043_1,Closed,,,500,Gasoline,,
53476,Alaska,AK2043,AK2043_2,Closed,,,500,Gasoline,,
53477,Alaska,AK2043,AK2043_3,Closed,,,500,Gasoline,,
53478,Alaska,AK2043,AK2043_4,Closed,,,500,Gasoline,,
53479,Alaska,AK2048,AK2048_2,Closed,,,500,Mixture,,
53480,Alaska,AK2050,AK2050_1,Closed,,,1000,Diesel,,
53481,Alaska,AK2050,AK2050_2,Closed,,,1000,Diesel,,
53482,Alaska,AK2087,AK2087_1,Closed,,,,Diesel,,
53483,Alaska,AK2087,AK2087_2,Closed,,,,Diesel,,
53484,Alaska,AK2087,AK2087_3,Closed,,,,Diesel,,
53485,Alaska,AK2087,AK2087_4,Closed,,,,Diesel,,
53486,Alaska,AK21,AK21_1,Closed,,,2000,Gasoline,,
53487,Alaska,AK21,AK21_2,Closed,,,1000,Diesel,,
53488,Alaska,AK21,AK21_3,Closed,,,500,Gasoline,,
53489,Alaska,AK2101,AK2101_1,Closed,,,500,Gasoline,,
53490,Alaska,AK2102,AK2102_1,Closed,,,500,Gasoline,,
53491,Alaska,AK2103,AK2103_1,Closed,,,25000,Diesel,,
53492,Alaska,AK2132,AK2132_1,Closed,,,500,Gasoline,,
53493,Alaska,AK2133,AK2133_1,Closed,,,1000,Diesel,,
53494,Alaska,AK2156,AK2156_1,Closed,,,1500,Gasoline,,
53495,Alaska,AK2157,AK2157_3,Closed,,,750,Diesel,,
53496,Alaska,AK2157,AK2157_4,Closed,,,750,Diesel,,
53497,Alaska,AK2168,AK2168_2,Closed,,,1000,Diesel,,
53498,Alaska,AK217,AK217_4,Open,,,1000,Used Oil,,
53499,Alaska,AK2179,AK2179_1,Closed,,,500,Gasoline,,
53500,Alaska,AK2181,AK2181_3,Closed,,,500,Diesel,,
53501,Alaska,AK2181,AK2181_4,Closed,,,500,Diesel,,
53502,Alaska,AK2181,AK2181_5,Closed,,,500,Diesel,,
53503,Alaska,AK2181,AK2181_6,Closed,,,500,Gasoline,,
53504,Alaska,AK2182,AK2182_1,Closed,,,500,Diesel,,
53505,Alaska,AK2191,AK2191_2,Closed,,,2000,Gasoline,,
53506,Alaska,AK2191,AK2191_3,Closed,,,2000,Gasoline,,
53507,Alaska,AK2191,AK2191_4,Closed,,,500,Used Oil,,
53508,Alaska,AK2191,AK2191_5,Closed,,,1400,Gasoline,,
53509,Alaska,AK2191,AK2191_6,Closed,,,1200,Gasoline,,
53510,Alaska,AK2191,AK2191_7,Closed,,,1600,Gasoline,,
53511,Alaska,AK2211,AK2211_2,Open,,,10000,Diesel,,
53512,Alaska,AK2214,AK2214_1,Closed,,,500,Gasoline,,
53513,Alaska,AK2215,AK2215_1,Closed,,,500,Gasoline,,
53514,Alaska,AK2215,AK2215_2,Open,,,5000,Diesel,,
53515,Alaska,AK2235,AK2235_7,Closed,,,1000,Diesel,,
53516,Alaska,AK2264,AK2264_6,Closed,,,4000,Diesel,,
53517,Alaska,AK2274,AK2274_2,Closed,,,2000,Gasoline,,
53518,Alaska,AK2274,AK2274_3,Closed,,,2000,Gasoline,,
53519,Alaska,AK2274,AK2274_4,Closed,,,2000,Gasoline,,
53520,Alaska,AK2287,AK2287_1,Closed,,,12000,Gasoline,,
53521,Alaska,AK2287,AK2287_2,Closed,,,12000,Gasoline,,
53522,Alaska,AK2287,AK2287_3,Closed,,,2000,Diesel,,
53523,Alaska,AK2287,AK2287_4,Closed,,,500,Used Oil,,
53524,Alaska,AK2288,AK2288_1,Closed,,,12000,Gasoline,,
53525,Alaska,AK2288,AK2288_2,Closed,,,4000,Gasoline,,
53526,Alaska,AK2288,AK2288_3,Closed,,,3000,Gasoline,,
53527,Alaska,AK2288,AK2288_4,Closed,,,2000,Gasoline,,
53528,Alaska,AK2288,AK2288_5,Closed,,,12000,Gasoline,,
53529,Alaska,AK2288,AK2288_6,Closed,,,2000,Diesel,,
53530,Alaska,AK2288,AK2288_7,Closed,,,2000,Diesel,,
53531,Alaska,AK2288,AK2288_8,Closed,,,10000,Diesel,,
53532,Alaska,AK2288,AK2288_9,Closed,,,500,Used Oil,,
53533,Alaska,AK2291,AK2291_1,Closed,,,500,Gasoline,,
53534,Alaska,AK2307,AK2307_1,Closed,,,2500,Gasoline,,
53535,Alaska,AK2307,AK2307_2,Closed,,,2500,Gasoline,,
53536,Alaska,AK2307,AK2307_3,Closed,,,1000,Diesel,,
53537,Alaska,AK2313,AK2313_1,Closed,,,6000,Gasoline,,
53538,Alaska,AK2324,AK2324_6,Closed,,,2000,Diesel,,
53539,Alaska,AK2324,AK2324_7,Closed,,,2000,Diesel,,
53540,Alaska,AK2338,AK2338_1,Closed,,,2000,Gasoline,,
53541,Alaska,AK2339,AK2339_1,Closed,,,1200,Gasoline,,
53542,Alaska,AK2339,AK2339_2,Closed,,,500,Diesel,,
53543,Alaska,AK2341,AK2341_4,Open,,,4000,Gasoline,,
53544,Alaska,AK2355,AK2355_1,Closed,,,500,Gasoline,,
53545,Alaska,AK2355,AK2355_2,Closed,,,500,Gasoline,,
53546,Alaska,AK2357,AK2357_1,Closed,,,950,Gasoline,,
53547,Alaska,AK2357,AK2357_2,Closed,,,950,Gasoline,,
53548,Alaska,AK2357,AK2357_3,Closed,,,950,Gasoline,,
53549,Alaska,AK2368,AK2368_2,Closed,,,1000,Diesel,,
53550,Alaska,AK2371,AK2371_1,Closed,,,1000,Gasoline,,
53551,Alaska,AK2372,AK2372_1,Closed,,,5000,Gasoline,,
53552,Alaska,AK2372,AK2372_2,Closed,,,10000,Gasoline,,
53553,Alaska,AK2372,AK2372_3,Closed,,,5000,Gasoline,,
53554,Alaska,AK2372,AK2372_4,Closed,,,5000,Diesel,,
53555,Alaska,AK2375,AK2375_1,Closed,,,10000,Gasoline,,
53556,Alaska,AK2375,AK2375_3,Closed,,,1200,Diesel,,
53557,Alaska,AK2375,AK2375_4,Closed,,,1950,Diesel,,
53558,Alaska,AK2375,AK2375_5,Closed,,,1950,Diesel,,
53559,Alaska,AK2392,AK2392_1,Closed,,,500,Diesel,,
53560,Alaska,AK2392,AK2392_2,Closed,,,500,Diesel,,
53561,Alaska,AK2392,AK2392_3,Closed,,,500,Diesel,,
53562,Alaska,AK2392,AK2392_4,Closed,,,500,Diesel,,
53563,Alaska,AK2392,AK2392_5,Closed,,,500,Diesel,,
53564,Alaska,AK2396,AK2396_1,Closed,,,500,Gasoline,,
53565,Alaska,AK2396,AK2396_2,Closed,,,500,Gasoline,,
53566,Alaska,AK2396,AK2396_3,Closed,,,500,Diesel,,
53567,Alaska,AK2404,AK2404_1,Closed,,,5000,Gasoline,,
53568,Alaska,AK2408,AK2408_3,Closed,,,1000,Gasoline,,
53569,Alaska,AK2422,AK2422_1,Closed,,,1000,Gasoline,,
53570,Alaska,AK2422,AK2422_2,Closed,,,4000,Diesel,,
53571,Alaska,AK2424,AK2424_1,Closed,,,2000,Gasoline,,
53572,Alaska,AK2424,AK2424_2,Closed,,,2000,Diesel,,
53573,Alaska,AK2424,AK2424_3,Closed,,,3000,Diesel,,
53574,Alaska,AK2428,AK2428_2,Closed,,,500,Gasoline,,
53575,Alaska,AK2429,AK2429_1,Closed,,,1000,Gasoline,,
53576,Alaska,AK2429,AK2429_2,Closed,,,1000,Gasoline,,
53577,Alaska,AK2438,AK2438_1,Closed,,,1000,Gasoline,,
53578,Alaska,AK2439,AK2439_1,Closed,,,500,Gasoline,,
53579,Alaska,AK244,AK244_3,Closed,,,1000,Gasoline,,
53580,Alaska,AK2446,AK2446_1,Closed,,,1500,Gasoline,,
53581,Alaska,AK2446,AK2446_2,Closed,,,1000,Gasoline,,
53582,Alaska,AK2446,AK2446_3,Closed,,,1000,Gasoline,,
53583,Alaska,AK2446,AK2446_4,Closed,,,1000,Other,,
53584,Alaska,AK2449,AK2449_1,Closed,,,1000,Gasoline,,
53585,Alaska,AK2449,AK2449_2,Closed,,,5000,Gasoline,,
53586,Alaska,AK2449,AK2449_3,Closed,,,5000,Gasoline,,
53587,Alaska,AK2455,AK2455_1,Closed,,,500,Gasoline,,
53588,Alaska,AK2457,AK2457_1,Closed,,,25000,Gasoline,,
53589,Alaska,AK2463,AK2463_1,Closed,,,3000,Gasoline,,
53590,Alaska,AK2463,AK2463_2,Closed,,,4000,Gasoline,,
53591,Alaska,AK2463,AK2463_3,Closed,,,5000,Diesel,,
53592,Alaska,AK2463,AK2463_4,Closed,,,700,Used Oil,,
53593,Alaska,AK2464,AK2464_1,Closed,,,900,Gasoline,,
53594,Alaska,AK247,AK247_3,Closed,,,2500,Gasoline,,
53595,Alaska,AK247,AK247_4,Closed,,,1300,Diesel,,
53596,Alaska,AK247,AK247_5,Closed,,,9000,Used Oil,,
53597,Alaska,AK247,AK247_6,Closed,,,800,Diesel,,
53598,Alaska,AK2474,AK2474_7,Closed,,,550,Used Oil,,
53599,Alaska,AK2479,AK2479_3,Closed,,,4000,Gasoline,,
53600,Alaska,AK2483,AK2483_4,Closed,,,250,Used Oil,,
53601,Alaska,AK2492,AK2492_1,Closed,,,12000,Gasoline,,
53602,Alaska,AK2492,AK2492_2,Closed,,,12000,Gasoline,,
53603,Alaska,AK2492,AK2492_4,Closed,,,8000,Diesel,,
53604,Alaska,AK2495,AK2495_1,Closed,,,500,Gasoline,,
53605,Alaska,AK2495,AK2495_2,Closed,,,500,Gasoline,,
53606,Alaska,AK2495,AK2495_3,Closed,,,500,Gasoline,,
53607,Alaska,AK2498,AK2498_1,Closed,,,1000,Gasoline,,
53608,Alaska,AK2500,AK2500_1,Closed,,,3000,Gasoline,,
53609,Alaska,AK2500,AK2500_2,Closed,,,3000,Diesel,,
53610,Alaska,AK2500,AK2500_3,Closed,,,3000,Gasoline,,
53611,Alaska,AK2504,AK2504_1,Closed,,,500,Gasoline,,
53612,Alaska,AK2508,AK2508_3,Closed,,,2000,Gasoline,,
53613,Alaska,AK2515,AK2515_1,Closed,,,500,Gasoline,,
53614,Alaska,AK2516,AK2516_1,Closed,,,8000,Gasoline,,
53615,Alaska,AK2516,AK2516_2,Closed,,,8000,Diesel,,
53616,Alaska,AK2523,AK2523_1,Closed,,,500,Gasoline,,
53617,Alaska,AK253,AK253_5,Closed,,,500,Unknown,,
53618,Alaska,AK253,AK253_6,Closed,,,500,Unknown,,
53619,Alaska,AK2547,AK2547_1,Closed,,,24000,Gasoline,,
53620,Alaska,AK2547,AK2547_2,Closed,,,24000,Gasoline,,
53621,Alaska,AK2551,AK2551_1,Closed,,,8000,Gasoline,,
53622,Alaska,AK2551,AK2551_2,Closed,,,8000,Gasoline,,
53623,Alaska,AK2551,AK2551_3,Closed,,,8000,Gasoline,,
53624,Alaska,AK2551,AK2551_4,Closed,,,5000,Diesel,,
53625,Alaska,AK2554,AK2554_4,Closed,,,300,Diesel,,
53626,Alaska,AK2559,AK2559_1,Closed,,,2000,Gasoline,,
53627,Alaska,AK2559,AK2559_2,Closed,,,2000,Gasoline,,
53628,Alaska,AK2560,AK2560_4,Closed,,,500,Gasoline,,
53629,Alaska,AK2560,AK2560_5,Closed,,,2000,Used Oil,,
53630,Alaska,AK2569,AK2569_2,Closed,,,10000,Diesel,,
53631,Alaska,AK2583,AK2583_1,Closed,,,1000,Diesel,,
53632,Alaska,AK2587,AK2587_6,Closed,,,2000,Gasoline,,
53633,Alaska,AK2605,AK2605_2,Closed,,,1000,Heating Oil,,
53634,Alaska,AK2605,AK2605_3,Closed,,,1000,Gasoline,,
53635,Alaska,AK2605,AK2605_4,Closed,,,2000,Diesel,,
53636,Alaska,AK1393,AK1393_2,Closed,3/20/1984 5:00:00 AM,,300,Used Oil,,
53637,Alaska,AK1730,AK1730_1,Closed,3/20/1984 5:00:00 AM,,2000,Gasoline,,
53638,Alaska,AK134,AK134_4,Closed,3/17/1984 5:00:00 AM,,3000,Diesel,,
53639,Alaska,AK922,AK922_1,Closed,3/2/1984 5:00:00 AM,,5000,Diesel,,
53640,Alaska,AK922,AK922_2,Closed,3/2/1984 5:00:00 AM,,1500,Diesel,,
53641,Alaska,AK1248,AK1248_3,Closed,2/29/1984 5:00:00 AM,,200,Gasoline,,
53642,Alaska,AK1492,AK1492_3,Closed,2/29/1984 5:00:00 AM,,5000,Gasoline,,
53643,Alaska,AK1951,AK1951_3,Closed,2/29/1984 5:00:00 AM,,2000,Diesel,,
53644,Alaska,AK653,AK653_1,Closed,2/29/1984 5:00:00 AM,,1200,Gasoline,,
53645,Alaska,AK653,AK653_2,Closed,2/29/1984 5:00:00 AM,,1200,Gasoline,,
53646,Alaska,AK1053,AK1053_1,Closed,2/21/1984 5:00:00 AM,,300,Gasoline,,
53647,Alaska,AK1293,AK1293_1,Closed,2/20/1984 5:00:00 AM,,5000,Diesel,,
53648,Alaska,AK1936,AK1936_1,Closed,2/17/1984 5:00:00 AM,,5000,Gasoline,,
53649,Alaska,AK2333,AK2333_1,Closed,2/1/1984 5:00:00 AM,,1000,Diesel,,
53650,Alaska,AK2336,AK2336_1,Closed,2/1/1984 5:00:00 AM,,1000,Diesel,,
53651,Alaska,AK2948,AK2948_1,Closed,2/1/1984 5:00:00 AM,,12000,Gasoline,,
53652,Alaska,AK2948,AK2948_2,Closed,2/1/1984 5:00:00 AM,,12000,Gasoline,,
53653,Alaska,AK2948,AK2948_3,Closed,2/1/1984 5:00:00 AM,,8000,Gasoline,,
53654,Alaska,AK2948,AK2948_4,Closed,2/1/1984 5:00:00 AM,,8000,Diesel,,
53655,Alaska,AK825,AK825_2,Closed,1/30/1984 5:00:00 AM,,4000,Gasoline,,
53656,Alaska,AK1408,AK1408_1,Closed,1/1/1984 5:00:00 AM,,1500,Gasoline,,
53657,Alaska,AK1436,AK1436_2,Closed,1/1/1984 5:00:00 AM,,500,Used Oil,,
53658,Alaska,AK1986,AK1986_1,Closed,1/1/1984 5:00:00 AM,,10000,Gasoline,,
53659,Alaska,AK1986,AK1986_2,Closed,1/1/1984 5:00:00 AM,,10000,Gasoline,,
53660,Alaska,AK1986,AK1986_3,Closed,1/1/1984 5:00:00 AM,,4500,Diesel,,
53661,Alaska,AK2149,AK2149_1,Closed,1/1/1984 5:00:00 AM,,1000,Gasoline,,
53662,Alaska,AK2151,AK2151_1,Closed,1/1/1984 5:00:00 AM,,300,Diesel,,
53663,Alaska,AK2170,AK2170_1,Closed,1/1/1984 5:00:00 AM,,1000,Used Oil,,
53664,Alaska,AK218,AK218_1,Closed,1/1/1984 5:00:00 AM,,7500,Gasoline,,
53665,Alaska,AK218,AK218_2,Closed,1/1/1984 5:00:00 AM,,7500,Gasoline,,
53666,Alaska,AK218,AK218_3,Closed,1/1/1984 5:00:00 AM,,15000,Diesel,,
